Completed in 6262.875s

0.568182 (0.126964) with: {'batch_size': 192, 'epochs': 450, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 192, 'epochs': 450, 'lr': 0.1}
0.689394 (0.098313) with: {'batch_size': 192, 'epochs': 500, 'lr': 0.001}
0.594697 (0.164616) with: {'batch_size': 192, 'epochs': 500, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 192, 'epochs': 500, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 192, 'epochs': 500, 'lr': 0.1}
0.609848 (0.128154) with: {'batch_size': 216, 'epochs': 50, 'lr': 0.001}
0.613636 (0.172455) with: {'batch_size': 216, 'epochs': 50, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 50, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 50, 'lr': 0.1}
0.651515 (0.175135) with: {'batch_size': 216, 'epochs': 100, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 100, 'lr': 0.005}
0.632576 (0.105854) with: {'batch_size': 216, 'epochs': 100, 'lr': 0.01}
0.522727 (0.142310) with: {'batch_size': 216, 'epochs': 100, 'lr': 0.1}
0.609848 (0.164986) with: {'batch_size': 216, 'epochs': 150, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 150, 'lr': 0.005}
0.628788 (0.188700) with: {'batch_size': 216, 'epochs': 150, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 150, 'lr': 0.1}
0.636364 (0.170915) with: {'batch_size': 216, 'epochs': 200, 'lr': 0.001}
0.617424 (0.094202) with: {'batch_size': 216, 'epochs': 200, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 200, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 200, 'lr': 0.1}
0.666667 (0.214185) with: {'batch_size': 216, 'epochs': 250, 'lr': 0.001}
0.666667 (0.151024) with: {'batch_size': 216, 'epochs': 250, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 250, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 250, 'lr': 0.1}
0.613636 (0.166664) with: {'batch_size': 216, 'epochs': 300, 'lr': 0.001}
0.613636 (0.147788) with: {'batch_size': 216, 'epochs': 300, 'lr': 0.005}
0.602273 (0.167289) with: {'batch_size': 216, 'epochs': 300, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 300, 'lr': 0.1}
0.643939 (0.191033) with: {'batch_size': 216, 'epochs': 350, 'lr': 0.001}
0.617424 (0.094202) with: {'batch_size': 216, 'epochs': 350, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 350, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 350, 'lr': 0.1}
0.617424 (0.094202) with: {'batch_size': 216, 'epochs': 400, 'lr': 0.001}
0.602273 (0.151444) with: {'batch_size': 216, 'epochs': 400, 'lr': 0.005}
0.587121 (0.140479) with: {'batch_size': 216, 'epochs': 400, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 400, 'lr': 0.1}
0.651515 (0.192597) with: {'batch_size': 216, 'epochs': 450, 'lr': 0.001}
0.617424 (0.155002) with: {'batch_size': 216, 'epochs': 450, 'lr': 0.005}
0.617424 (0.155002) with: {'batch_size': 216, 'epochs': 450, 'lr': 0.01}
0.534091 (0.140023) with: {'batch_size': 216, 'epochs': 450, 'lr': 0.1}
0.651515 (0.186389) with: {'batch_size': 216, 'epochs': 500, 'lr': 0.001}
0.708333 (0.197913) with: {'batch_size': 216, 'epochs': 500, 'lr': 0.005}
0.590909 (0.145758) with: {'batch_size': 216, 'epochs': 500, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 216, 'epochs': 500, 'lr': 0.1}
0.628788 (0.162205) with: {'batch_size': 240, 'epochs': 50, 'lr': 0.001}
0.613636 (0.178241) with: {'batch_size': 240, 'epochs': 50, 'lr': 0.005}
0.583333 (0.140184) with: {'batch_size': 240, 'epochs': 50, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 50, 'lr': 0.1}
0.621212 (0.177790) with: {'batch_size': 240, 'epochs': 100, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 100, 'lr': 0.005}
0.583333 (0.152145) with: {'batch_size': 240, 'epochs': 100, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 100, 'lr': 0.1}
0.708333 (0.189572) with: {'batch_size': 240, 'epochs': 150, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 150, 'lr': 0.005}
0.632576 (0.171935) with: {'batch_size': 240, 'epochs': 150, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 150, 'lr': 0.1}
0.579545 (0.136189) with: {'batch_size': 240, 'epochs': 200, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 200, 'lr': 0.005}
0.617424 (0.155002) with: {'batch_size': 240, 'epochs': 200, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 200, 'lr': 0.1}
0.609848 (0.178964) with: {'batch_size': 240, 'epochs': 250, 'lr': 0.001}
0.587121 (0.140479) with: {'batch_size': 240, 'epochs': 250, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 250, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 250, 'lr': 0.1}
0.594697 (0.153576) with: {'batch_size': 240, 'epochs': 300, 'lr': 0.001}
0.602273 (0.151444) with: {'batch_size': 240, 'epochs': 300, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 300, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 300, 'lr': 0.1}
0.681818 (0.119566) with: {'batch_size': 240, 'epochs': 350, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 350, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 350, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 350, 'lr': 0.1}
0.662879 (0.190142) with: {'batch_size': 240, 'epochs': 400, 'lr': 0.001}
0.632576 (0.154059) with: {'batch_size': 240, 'epochs': 400, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 400, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 400, 'lr': 0.1}
0.693182 (0.175216) with: {'batch_size': 240, 'epochs': 450, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 450, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 450, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 450, 'lr': 0.1}
0.723485 (0.178148) with: {'batch_size': 240, 'epochs': 500, 'lr': 0.001}
0.666667 (0.121437) with: {'batch_size': 240, 'epochs': 500, 'lr': 0.005}
0.594697 (0.164616) with: {'batch_size': 240, 'epochs': 500, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 240, 'epochs': 500, 'lr': 0.1}
0.590909 (0.135633) with: {'batch_size': 264, 'epochs': 50, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 50, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 50, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 50, 'lr': 0.1}
0.670455 (0.114539) with: {'batch_size': 264, 'epochs': 100, 'lr': 0.001}
0.643939 (0.175702) with: {'batch_size': 264, 'epochs': 100, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 100, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 100, 'lr': 0.1}
0.719697 (0.136396) with: {'batch_size': 264, 'epochs': 150, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 150, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 150, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 150, 'lr': 0.1}
0.617424 (0.179354) with: {'batch_size': 264, 'epochs': 200, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 200, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 200, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 200, 'lr': 0.1}
0.621212 (0.179361) with: {'batch_size': 264, 'epochs': 250, 'lr': 0.001}
0.587121 (0.140479) with: {'batch_size': 264, 'epochs': 250, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 250, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 250, 'lr': 0.1}
0.655303 (0.115704) with: {'batch_size': 264, 'epochs': 300, 'lr': 0.001}
0.602273 (0.151444) with: {'batch_size': 264, 'epochs': 300, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 300, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 300, 'lr': 0.1}
0.715909 (0.148821) with: {'batch_size': 264, 'epochs': 350, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 350, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 350, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 350, 'lr': 0.1}
0.655303 (0.085351) with: {'batch_size': 264, 'epochs': 400, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 400, 'lr': 0.005}
0.606061 (0.157961) with: {'batch_size': 264, 'epochs': 400, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 400, 'lr': 0.1}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 450, 'lr': 0.001}
0.606061 (0.157961) with: {'batch_size': 264, 'epochs': 450, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 450, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 450, 'lr': 0.1}
0.681818 (0.199748) with: {'batch_size': 264, 'epochs': 500, 'lr': 0.001}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 500, 'lr': 0.005}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 500, 'lr': 0.01}
0.568182 (0.126964) with: {'batch_size': 264, 'epochs': 500, 'lr': 0.1}
